Longitude,latitude,Temperature_17_09,Temperature_18_09,Temperature_19_09,Temperature_20_09,Temperature_22_09,Temperature_23_09,Temperature_24_09,Temperature_25_09,Temperature_26_09,Temperature_27_09,Temperature_28_09,Temperature_28_09,Temperature_28_09,Temperature_29_09,Temperature_30_09,Temperature_01_10,Temperature_02_10,Temperature_03_10,Temperature_04_10,Temperature_05_10,Temperature_06_10,Temperature_07_10,Temperature_08_10,Temperature_09_10,Temperature_10_10,Temperature_11_10,Temperature_12_10,Temperature_12_10,Temperature_13_10,Temperature_14_10,Temperature_15_10
157,83,-5.984252,-8.464567,-7.3622046,-10.118111,-10.393701,-16.456694,-8.740157,-8.740157,-14.251968,-24.72441,-21.417322,-21.417322,-21.417322,-18.110237,-13.9763775,-15.354331,-13.149607,-16.456694,-20.31496,-24.17323,-18.385826,-22.244095,-21.968504,-22.795275,-13.149607,-20.590551,-22.519686,-24.17323,-24.17323,-16.732283,-16.181103
87,82,-7.913386,-8.188976,-7.913386,-11.771653,-12.598425,-17.559055,-8.740157,-5.1574802,-18.110237,-19.212599,-18.937008,-18.937008,-18.937008,-17.283464,-10.944881,-12.874016,-13.700788,-17.834646,-18.661417,-22.795275,-17.834646,-17.559055,-17.834646,-23.346457,-18.937008,-20.590551,-21.968504,-13.9763775,-13.9763775,-19.48819,-18.110237
88,82,-9.291339,-7.913386,-9.015748,-12.598425,-13.700788,-17.834646,-14.803149,-8.464567,-2.1259842,-19.48819,-16.456694,-16.456694,-16.456694,-19.212599,-13.700788,-13.700788,-15.354331,-18.385826,-18.661417,-20.03937,-21.968504,-14.251968,-17.559055,-23.070866,-15.354331,-24.448818,-21.141733,-14.251968,-14.251968,-20.866142,-17.834646
89,82,-6.8110237,-13.149607,-11.220472,-13.149607,-15.07874,-19.48819,-10.944881,-7.3622046,-2.952756,-13.9763775,-17.559055,-17.559055,-17.559055,-20.590551,-16.732283,-13.9763775,-18.385826,-18.110237,-19.48819,-15.07874,-22.519686,-16.732283,-20.03937,-24.17323,-13.149607,-21.417322,-19.48819,-16.181103,-16.181103,-21.141733,-18.661417
90,82,-7.086614,-11.496063,-9.84252,-10.944881,-15.354331,-19.212599,-7.913386,-10.944881,-2.6771653,-13.700788,-17.283464,-17.283464,-17.283464,-24.72441,-14.251968,-13.700788,-20.31496,-19.763779,-22.244095,-17.559055,-24.17323,-14.803149,-16.732283,-23.897638,-13.700788,-20.866142,-20.590551,-14.803149,-14.803149,-21.417322,-20.31496
91,82,-8.740157,-8.740157,-16.181103,-10.6692915,-13.425197,-16.732283,-12.598425,-15.629921,-2.4015749,-14.251968,-13.149607,-13.149607,-13.149607,-21.141733,-15.629921,-12.598425,-18.110237,-20.866142,-23.622047,-17.007874,-20.866142,-15.07874,-15.905512,-23.897638,-16.181103,-20.866142,-14.803149,-15.354331,-15.354331,-20.866142,-20.866142
92,82,-9.291339,-9.015748,-13.9763775,-12.047244,-14.251968,-15.629921,-13.700788,-13.149607,-1.2992126,-15.07874,-12.874016,-12.874016,-12.874016,-21.968504,-17.007874,-13.700788,-20.590551,-15.905512,-23.897638,-17.007874,-24.17323,-13.9763775,-18.385826,-24.17323,-20.31496,-21.968504,-19.212599,-14.527559,-14.527559,-21.141733,-20.866142
93,82,-12.047244,-10.944881,-12.047244,-12.322835,-15.354331,-11.220472,-15.905512,-12.874016,-2.4015749,-16.732283,-12.047244,-12.047244,-12.047244,-19.48819,-14.527559,-15.07874,-22.795275,-18.661417,-24.448818,-15.905512,-21.968504,-14.251968,-15.905512,-23.622047,-18.385826,-21.692913,-21.417322,-15.354331,-15.354331,-19.763779,-21.141733
94,82,-12.047244,-10.944881,-15.354331,-14.527559,-13.700788,-12.047244,-16.456694,-11.771653,-1.8503937,-10.118111,-12.322835,-12.322835,-12.322835,-17.283464,-14.527559,-15.905512,-22.519686,-16.181103,-16.456694,-15.07874,-21.141733,-14.803149,-15.629921,-22.795275,-18.385826,-23.070866,-21.141733,-16.181103,-16.181103,-18.385826,-20.866142
95,82,-13.425197,-13.149607,-16.732283,-14.803149,-12.598425,-12.598425,-13.425197,-9.291339,-4.055118,-12.874016,-12.598425,-12.598425,-12.598425,-12.047244,-16.732283,-13.425197,-17.559055,-20.31496,-12.322835,-18.937008,-22.244095,-13.700788,-18.110237,-21.968504,-17.283464,-23.346457,-19.48819,-16.732283,-16.732283,-20.590551,-19.212599
96,82,-15.629921,-13.149607,-20.03937,-17.834646,-10.118111,-12.047244,-20.590551,-8.464567,-4.88189,-12.322835,-17.283464,-17.283464,-17.283464,-11.771653,-17.559055,-14.527559,-24.72441,-16.732283,-15.07874,-18.110237,-20.31496,-16.181103,-21.141733,-19.763779,-17.007874,-24.72441,-18.385826,-16.732283,-16.732283,-23.622047,-20.866142
97,82,-18.110237,-14.803149,-18.385826,-18.937008,-8.740157,-11.496063,-19.763779,-7.913386,-5.4330707,-14.251968,-14.527559,-14.527559,-14.527559,-10.393701,-15.629921,-18.661417,-23.070866,-24.17323,-16.732283,-21.141733,-20.866142,-15.07874,-17.559055,-20.03937,-19.48819,-22.795275,-18.937008,-21.692913,-21.692913,-23.897638,-24.448818
101,82,-21.417322,-14.803149,-16.456694,-22.795275,-14.251968,-11.220472,-18.937008,-8.188976,-6.5354333,-12.874016,-15.629921,-15.629921,-15.629921,-10.6692915,-14.251968,-20.03937,-20.03937,-22.519686,-16.456694,-20.03937,-21.417322,-16.732283,-18.385826,-20.590551,-18.385826,-20.590551,-19.763779,-22.244095,-22.244095,-19.763779,-23.070866
102,82,-20.590551,-14.803149,-18.110237,-23.070866,-13.425197,-11.771653,-10.393701,-7.913386,-8.188976,-11.220472,-17.559055,-17.559055,-17.559055,-10.393701,-13.425197,-12.874016,-19.212599,-22.244095,-15.629921,-16.732283,-20.866142,-13.425197,-17.283464,-23.897638,-22.519686,-20.590551,-19.48819,-23.070866,-23.070866,-15.354331,-22.795275
103,82,-17.559055,-13.700788,-20.590551,-21.417322,-12.047244,-10.6692915,-23.070866,-7.6377954,-8.188976,-9.566929,-17.834646,-17.834646,-17.834646,-10.6692915,-13.425197,-14.527559,-16.456694,-24.72441,-15.07874,-16.456694,-21.417322,-9.566929,-15.354331,-21.141733,-19.212599,-18.110237,-20.03937,-23.070866,-23.070866,-17.283464,-20.866142
104,82,-13.9763775,-15.354331,-16.456694,-19.212599,-10.6692915,-12.047244,-21.417322,-6.8110237,-9.015748,-13.149607,-16.456694,-16.456694,-16.456694,-10.118111,-14.803149,-13.425197,-20.590551,-23.897638,-17.283464,-20.590551,-21.692913,-10.6692915,-16.181103,-21.141733,-18.385826,-18.937008,-18.385826,-23.070866,-23.070866,-18.937008,-19.763779
105,82,-5.984252,-13.149607,-11.220472,-16.732283,-10.944881,-9.015748,-11.220472,-8.188976,-7.6377954,-17.007874,-13.425197,-13.425197,-13.425197,-10.393701,-15.905512,-17.007874,-14.803149,-23.622047,-16.456694,-20.590551,-20.866142,-13.700788,-16.181103,-22.795275,-18.937008,-18.385826,-21.141733,-17.559055,-17.559055,-18.937008,-18.110237
106,82,-12.322835,-10.118111,-24.17323,-10.393701,-12.598425,-7.6377954,-10.393701,-7.913386,-4.88189,-20.590551,-15.07874,-15.07874,-15.07874,-10.944881,-14.803149,-15.905512,-19.48819,-23.346457,-17.283464,-21.141733,-20.866142,-13.149607,-12.322835,-22.244095,-15.629921,-19.48819,-18.661417,-14.803149,-14.803149,-19.48819,-18.661417
107,82,-11.496063,-4.88189,-22.244095,-14.527559,-11.496063,-7.3622046,-8.464567,-7.913386,-3.503937,-11.220472,-9.291339,-9.291339,-9.291339,-10.944881,-16.456694,-16.181103,-20.866142,-20.31496,-17.283464,-21.968504,-20.866142,-14.251968,-13.425197,-20.866142,-14.803149,-20.866142,-18.937008,-17.007874,-17.007874,-19.212599,-15.629921
108,82,-9.566929,-9.291339,-21.968504,-13.425197,-11.220472,-14.803149,-7.913386,-9.291339,-4.055118,-12.047244,-10.393701,-10.393701,-10.393701,-10.393701,-15.629921,-15.629921,-18.110237,-16.732283,-16.732283,-19.48819,-21.417322,-14.527559,-12.322835,-17.283464,-18.110237,-21.692913,-15.07874,-18.110237,-18.110237,-21.692913,-15.905512
109,82,-6.8110237,-10.118111,-21.968504,-12.322835,-9.566929,-6.8110237,-22.244095,-7.3622046,-5.7086616,-14.527559,-12.874016,-12.874016,-12.874016,-9.84252,-15.354331,-19.48819,-16.732283,-17.007874,-16.732283,-18.937008,-21.141733,-15.07874,-12.047244,-16.181103,-18.385826,-21.692913,-15.905512,-17.559055,-17.559055,-22.244095,-17.283464
110,82,-7.6377954,-9.291339,-18.385826,-11.220472,-7.913386,-10.393701,-21.968504,-9.84252,-5.4330707,-13.149607,-20.31496,-20.31496,-20.31496,-6.5354333,-15.354331,-23.622047,-9.84252,-17.283464,-19.212599,-20.590551,-17.834646,-13.149607,-13.149607,-15.629921,-17.834646,-20.590551,-15.629921,-20.31496,-20.31496,-23.070866,-18.385826
111,82,-10.118111,-7.086614,-17.007874,-9.84252,-6.5354333,-17.283464,-16.732283,-8.464567,-10.118111,-7.3622046,-16.456694,-16.456694,-16.456694,-10.393701,-14.527559,-24.448818,-11.771653,-17.283464,-18.661417,-18.385826,-18.385826,-16.181103,-13.149607,-14.803149,-16.732283,-19.763779,-15.07874,-20.866142,-20.866142,-22.795275,-18.385826
112,82,-9.84252,-7.3622046,-14.803149,-11.220472,-10.118111,-13.700788,-16.181103,-6.2598424,-9.291339,-9.84252,-16.181103,-16.181103,-16.181103,-13.700788,-15.354331,-22.795275,-17.007874,-17.834646,-19.212599,-18.661417,-20.31496,-17.007874,-12.047244,-15.354331,-18.110237,-19.212599,-18.385826,-21.141733,-21.141733,-21.141733,-18.385826
113,82,-10.6692915,-8.188976,-10.6692915,-12.047244,-7.3622046,-8.188976,-17.007874,-5.7086616,-8.740157,-9.291339,-12.047244,-12.047244,-12.047244,-18.661417,-14.251968,-22.519686,-19.212599,-19.212599,-21.417322,-19.48819,-15.905512,-13.9763775,-13.9763775,-15.354331,-18.661417,-18.110237,-22.244095,-20.866142,-20.866142,-19.212599,-19.48819
114,82,-8.740157,-8.188976,-6.8110237,-13.425197,-7.086614,-21.417322,-18.110237,-8.740157,-8.464567,-9.84252,-18.110237,-18.110237,-18.110237,-15.629921,-15.07874,-14.251968,-17.559055,-19.48819,-20.866142,-14.803149,-15.905512,-14.527559,-14.803149,-11.496063,-19.48819,-16.456694,-24.448818,-18.937008,-18.937008,-15.354331,-17.559055
117,82,-11.771653,-9.566929,-5.1574802,-10.393701,-10.118111,-12.598425,-16.732283,-8.464567,-7.913386,-9.015748,-17.283464,-17.283464,-17.283464,-14.527559,-12.598425,-16.181103,-16.181103,-21.417322,-19.48819,-18.385826,-16.732283,-14.803149,-16.181103,-13.9763775,-19.48819,-17.834646,-24.17323,-13.9763775,-13.9763775,-17.007874,-18.385826
118,82,-8.740157,-5.1574802,-5.984252,-11.496063,-10.118111,-13.9763775,-15.354331,-10.118111,-9.566929,-6.8110237,-15.354331,-15.354331,-15.354331,-14.251968,-15.354331,-19.48819,-14.251968,-20.31496,-20.31496,-15.905512,-15.629921,-16.732283,-15.07874,-15.629921,-18.937008,-19.48819,-23.622047,-13.9763775,-13.9763775,-17.559055,-17.834646
119,82,-6.2598424,-3.2283463,-10.118111,-10.6692915,-12.047244,-7.086614,-15.07874,-9.84252,-9.84252,-10.393701,-15.629921,-15.629921,-15.629921,-13.9763775,-16.181103,-22.519686,-13.425197,-19.763779,-19.763779,-15.905512,-18.385826,-13.149607,-15.07874,-15.07874,-18.110237,-20.590551,-23.070866,-13.149607,-13.149607,-20.03937,-17.834646
120,82,-7.6377954,-4.055118,-7.3622046,-12.322835,-12.598425,-9.015748,-12.322835,-9.566929,-10.393701,-11.220472,-11.771653,-11.771653,-11.771653,-15.07874,-17.007874,-20.03937,-14.251968,-18.385826,-21.141733,-13.149607,-20.590551,-13.425197,-15.905512,-16.181103,-14.803149,-19.48819,-21.692913,-12.874016,-12.874016,-21.692913,-19.763779
121,82,-6.2598424,-7.086614,-7.3622046,-14.803149,-12.874016,-8.740157,-10.118111,-7.086614,-10.393701,-5.7086616,-13.700788,-13.700788,-13.700788,-15.905512,-15.629921,-19.48819,-15.354331,-19.48819,-20.03937,-13.425197,-14.251968,-13.149607,-17.283464,-15.354331,-10.6692915,-19.212599,-19.763779,-14.803149,-14.803149,-20.03937,-20.03937
122,82,-8.464567,-6.2598424,-6.5354333,-20.590551,-12.047244,-11.220472,-12.874016,-11.771653,-4.88189,-8.188976,-9.566929,-9.566929,-9.566929,-13.425197,-16.456694,-21.417322,-17.834646,-18.661417,-18.661417,-13.149607,-16.456694,-18.110237,-17.559055,-17.283464,-11.220472,-19.48819,-18.661417,-18.110237,-18.110237,-20.31496,-19.763779
123,82,-6.5354333,-8.464567,-24.448818,-17.834646,-16.456694,-20.31496,-15.07874,-12.598425,-7.913386,-6.8110237,-17.007874,-17.007874,-17.007874,-14.803149,-17.007874,-23.622047,-17.559055,-17.283464,-19.212599,-17.834646,-15.07874,-23.070866,-17.007874,-15.905512,-13.700788,-18.385826,-15.629921,-20.590551,-20.590551,-22.519686,-20.590551
124,82,-7.086614,-7.913386,-18.110237,-18.110237,-16.732283,-19.212599,-15.07874,-7.086614,-6.8110237,-8.740157,-13.9763775,-13.9763775,-13.9763775,-15.629921,-15.354331,-23.070866,-17.283464,-15.629921,-20.03937,-23.070866,-14.803149,-24.448818,-17.559055,-15.905512,-13.425197,-20.866142,-13.9763775,-19.212599,-19.212599,-21.417322,-20.03937
125,82,-5.7086616,-8.188976,-2.952756,-17.834646,-11.220472,-15.905512,-13.9763775,-7.086614,-7.6377954,-4.6062994,-15.905512,-15.905512,-15.905512,-14.527559,-18.937008,-20.590551,-14.803149,-15.354331,-20.31496,-24.72441,-12.047244,-23.622047,-17.834646,-17.559055,-13.700788,-19.48819,-14.527559,-19.48819,-19.48819,-20.590551,-19.212599
126,82,-8.740157,-7.6377954,-6.5354333,-20.31496,-11.771653,-15.354331,-14.803149,-8.740157,-8.464567,-3.2283463,-18.661417,-18.661417,-18.661417,-14.803149,-17.559055,-21.968504,-14.527559,-4.88189,-17.283464,-23.346457,-12.874016,-22.244095,-17.559055,-13.9763775,-14.527559,-16.456694,-17.007874,-21.692913,-21.692913,-18.661417,-20.31496
127,82,-9.84252,-8.464567,-5.1574802,-23.622047,-12.598425,-17.007874,-7.6377954,-9.84252,-8.740157,-5.984252,-14.527559,-14.527559,-14.527559,-13.149607,-15.905512,-19.763779,-12.874016,-1.8503937,-19.212599,-20.03937,-12.047244,-20.590551,-18.385826,-17.283464,-14.527559,-18.661417,-17.007874,-20.866142,-20.866142,-18.110237,-22.519686
128,82,-5.4330707,-6.2598424,-8.188976,-17.834646,-14.251968,-15.905512,-7.913386,-6.2598424,-8.740157,-8.188976,-13.149607,-13.149607,-13.149607,-14.527559,-17.007874,-21.141733,-12.322835,-5.4330707,-15.905512,-17.834646,-17.007874,-17.834646,-18.110237,-14.527559,-15.07874,-17.559055,-16.181103,-20.590551,-20.590551,-21.968504,-20.31496
129,82,-6.8110237,-9.566929,-9.291339,-17.283464,-10.393701,-15.905512,-14.803149,-7.086614,-11.496063,-13.425197,-14.251968,-14.251968,-14.251968,-20.03937,-17.007874,-18.661417,-13.149607,-19.48819,-20.31496,-19.763779,-21.692913,-18.661417,-15.354331,-15.07874,-16.181103,-21.141733,-17.007874,-19.48819,-19.48819,-19.763779,-21.692913
130,82,-6.8110237,-9.84252,-9.566929,-20.31496,-11.220472,-14.251968,-13.149607,-7.913386,-12.598425,-16.732283,-9.566929,-9.566929,-9.566929,-16.732283,-20.590551,-19.48819,-16.181103,-12.047244,-24.448818,-21.968504,-23.070866,-21.417322,-17.834646,-11.220472,-17.283464,-17.283464,-11.771653,-20.03937,-20.03937,-21.417322,-20.03937
131,82,-7.913386,-5.4330707,-10.944881,-18.110237,-11.771653,-13.425197,-14.527559,-10.118111,-6.5354333,-18.385826,-10.393701,-10.393701,-10.393701,-17.559055,-13.700788,-19.48819,-17.559055,-18.110237,-20.590551,-21.968504,-21.417322,-22.795275,-16.456694,-11.220472,-13.425197,-18.385826,-11.496063,-23.070866,-23.070866,-17.834646,-20.590551
132,82,-4.6062994,-7.3622046,-16.181103,-21.692913,-13.9763775,-12.047244,-9.84252,-14.527559,-10.6692915,-18.661417,-11.496063,-11.496063,-11.496063,-17.007874,-15.905512,-17.559055,-18.385826,-19.763779,-18.385826,-20.866142,-18.661417,-20.590551,-17.834646,-11.220472,-11.220472,-18.385826,-14.803149,-20.866142,-20.866142,-17.559055,-18.385826
133,82,-3.2283463,-7.086614,-15.629921,-18.661417,-19.48819,-12.874016,-5.984252,-18.385826,-9.291339,-17.834646,-12.598425,-12.598425,-12.598425,-17.559055,-15.905512,-19.763779,-20.866142,-16.732283,-20.03937,-23.070866,-16.732283,-21.417322,-13.9763775,-14.251968,-13.149607,-18.110237,-15.07874,-21.968504,-21.968504,-17.283464,-18.110237
134,82,-4.6062994,-7.913386,-12.047244,-22.519686,-23.070866,-12.047244,-9.566929,-17.283464,-10.118111,-17.559055,-11.496063,-11.496063,-11.496063,-16.732283,-16.181103,-12.322835,-20.866142,-20.866142,-23.622047,-14.527559,-18.110237,-12.322835,-14.527559,-18.937008,-14.527559,-21.692913,-15.354331,-18.661417,-18.661417,-15.905512,-18.937008
135,82,-8.740157,-2.952756,-11.496063,-23.070866,-24.448818,-14.803149,-12.598425,-14.527559,-7.086614,-16.732283,-9.84252,-9.84252,-9.84252,-15.354331,-19.763779,-11.220472,-18.385826,-19.212599,-23.897638,-15.354331,-18.937008,-11.771653,-12.598425,-22.244095,-11.220472,-20.866142,-13.9763775,-17.559055,-17.559055,-20.31496,-20.866142
136,82,-13.700788,-2.952756,-3.2283463,-20.590551,-23.897638,-14.251968,-12.322835,-14.251968,-4.3307085,-14.803149,-9.015748,-9.015748,-9.015748,-14.803149,-23.346457,-18.110237,-18.937008,-22.519686,-22.795275,-22.244095,-20.03937,-18.937008,-15.905512,-23.346457,-10.6692915,-20.866142,-11.496063,-17.283464,-17.283464,-24.72441,-24.17323
141,82,-16.456694,-5.4330707,-0.7480315,-20.866142,-23.070866,-12.874016,-10.6692915,-14.527559,-7.913386,-14.527559,-9.84252,-9.84252,-9.84252,-14.803149,-20.31496,-17.283464,-14.803149,-18.110237,-22.519686,-22.244095,-19.212599,-18.385826,-18.937008,-21.968504,-9.566929,-18.385826,-11.771653,-17.834646,-17.834646,-23.070866,-22.519686
142,82,-18.385826,-6.5354333,-1.2992126,-21.692913,-22.795275,-13.700788,-13.149607,-15.905512,-9.84252,-11.771653,-11.496063,-11.496063,-11.496063,-14.251968,-18.110237,-17.834646,-1.8503937,-18.110237,-12.874016,-23.346457,-23.070866,-18.937008,-22.519686,-21.141733,-13.149607,-18.385826,-17.007874,-20.03937,-20.03937,-19.212599,-22.244095
143,82,-17.007874,-12.874016,-0.47244096,-20.31496,-21.692913,-11.220472,-15.07874,-15.354331,-15.905512,-9.566929,-12.874016,-12.874016,-12.874016,-12.874016,-14.527559,-15.629921,-2.6771653,-19.48819,-13.425197,-20.03937,-13.700788,-17.559055,-21.692913,-20.31496,-18.110237,-18.110237,-20.590551,-23.622047,-23.622047,-19.48819,-20.31496
144,82,-16.456694,-16.732283,-1.2992126,-20.03937,-19.763779,-8.188976,-17.834646,-15.07874,-20.31496,-9.84252,-10.944881,-10.944881,-10.944881,-16.732283,-12.874016,-11.220472,-3.7795277,-19.763779,-23.622047,-16.456694,-13.9763775,-13.9763775,-20.590551,-18.937008,-19.48819,-15.07874,-15.07874,-23.346457,-23.346457,-23.070866,-18.937008
145,82,-15.905512,-18.661417,-11.220472,-17.559055,-18.661417,-15.07874,-15.629921,-11.496063,-22.795275,-12.322835,-11.771653,-11.771653,-11.771653,-14.251968,-15.905512,-15.07874,-6.5354333,-17.007874,-23.346457,-21.141733,-20.866142,-15.905512,-21.141733,-17.834646,-20.03937,-15.629921,-15.354331,-22.244095,-22.244095,-21.692913,-17.834646
146,82,-15.905512,-18.385826,-9.015748,-19.763779,-16.181103,-15.354331,-3.503937,-9.566929,-21.692913,-13.700788,-6.2598424,-6.2598424,-6.2598424,-14.803149,-18.385826,-21.141733,-4.6062994,-16.181103,-23.346457,-19.212599,-18.937008,-22.519686,-21.417322,-16.181103,-18.661417,-17.283464,-16.181103,-21.968504,-21.968504,-21.417322,-17.559055
147,82,-13.9763775,-17.283464,-12.047244,-18.661417,-14.251968,-16.456694,-3.7795277,-10.944881,-20.590551,-11.771653,-6.5354333,-6.5354333,-6.5354333,-19.212599,-18.110237,-13.700788,-11.771653,-13.9763775,-19.212599,-21.141733,-20.866142,-19.212599,-20.590551,-14.251968,-17.834646,-17.283464,-19.48819,-21.417322,-21.417322,-20.866142,-17.834646
148,82,-12.047244,-16.732283,-13.149607,-14.527559,-15.07874,-12.322835,-5.1574802,-13.425197,-19.48819,-13.149607,-11.220472,-11.220472,-11.220472,-16.732283,-16.181103,-15.905512,-13.700788,-18.661417,-15.629921,-21.141733,-18.661417,-20.03937,-19.763779,-15.07874,-17.834646,-16.732283,-18.385826,-19.212599,-19.212599,-22.519686,-22.244095
149,82,-10.118111,-15.905512,-13.149607,-18.661417,-18.110237,-6.2598424,-1.8503937,-13.9763775,-18.937008,-6.2598424,-11.220472,-11.220472,-11.220472,-11.220472,-17.007874,-15.354331,-15.07874,-23.897638,-17.559055,-23.070866,-15.629921,-21.968504,-17.007874,-14.527559,-19.212599,-18.110237,-11.496063,-18.937008,-18.937008,-17.283464,-20.866142
150,82,-7.3622046,-13.700788,-19.212599,-12.322835,-19.48819,-14.803149,-6.5354333,-13.700788,-17.559055,-5.984252,-12.874016,-12.874016,-12.874016,-10.6692915,-13.425197,-21.692913,-20.03937,-24.17323,-18.661417,-9.566929,-19.763779,-21.417322,-16.181103,-15.905512,-20.31496,-20.03937,-21.692913,-17.007874,-17.007874,-16.456694,-14.803149
151,82,-7.913386,-12.047244,-24.72441,-17.007874,-15.354331,-18.661417,-8.188976,-12.322835,-16.181103,-10.393701,-9.84252,-9.84252,-9.84252,-19.48819,-13.149607,-17.559055,-20.31496,-21.692913,-22.519686,-5.4330707,-18.385826,-21.141733,-19.48819,-15.905512,-21.141733,-20.590551,-19.212599,-17.559055,-17.559055,-21.968504,-13.700788
152,82,-10.393701,-10.118111,-21.968504,-18.661417,-13.9763775,-18.385826,-8.740157,-7.086614,-12.874016,-9.84252,-6.8110237,-6.8110237,-6.8110237,-13.700788,-13.149607,-7.913386,-23.897638,-22.244095,-20.590551,-1.023622,-19.48819,-6.8110237,-20.590551,-15.629921,-14.527559,-20.31496,-16.732283,-20.590551,-20.590551,-21.417322,-13.9763775
153,82,-12.047244,-9.015748,-19.48819,-1.8503937,-7.913386,-17.834646,-10.118111,-6.2598424,-11.496063,-12.047244,-10.393701,-10.393701,-10.393701,-19.48819,-12.874016,-6.5354333,-19.212599,-23.070866,-17.834646,-18.110237,-17.283464,-9.84252,-18.110237,-16.456694,-13.425197,-20.03937,-17.007874,-21.141733,-21.141733,-21.692913,-13.9763775
154,82,-11.220472,-9.84252,-16.456694,-6.2598424,-9.015748,-14.803149,-12.874016,-13.149607,-13.149607,-8.464567,-13.700788,-13.700788,-13.700788,-13.149607,-13.700788,-6.5354333,-23.070866,-21.692913,-16.732283,-17.283464,-9.291339,-9.291339,-14.527559,-9.291339,-15.629921,-13.425197,-13.700788,-21.141733,-21.141733,-20.590551,-20.03937
155,82,-9.015748,-10.6692915,-10.944881,-13.425197,-17.559055,-16.181103,-10.944881,-13.700788,-14.527559,-6.5354333,-13.9763775,-13.9763775,-13.9763775,-12.874016,-12.047244,-4.055118,-20.03937,-21.141733,-15.354331,-17.834646,-8.740157,-11.771653,-12.047244,-9.291339,-18.385826,-13.149607,-19.763779,-19.48819,-19.48819,-18.661417,-20.866142
156,82,-3.7795277,-10.944881,-10.944881,-7.3622046,-17.007874,-18.110237,-8.740157,-13.700788,-14.803149,-9.84252,-10.118111,-10.118111,-10.118111,-15.07874,-15.905512,-11.771653,-16.732283,-22.519686,-16.181103,-19.763779,-9.291339,-12.598425,-18.661417,-13.9763775,-18.661417,-17.559055,-19.212599,-21.692913,-21.692913,-22.244095,-20.590551
158,82,-3.2283463,-9.566929,-9.84252,-11.220472,-16.456694,-2.1259842,-7.3622046,-8.188976,-15.354331,-12.598425,-9.291339,-9.291339,-9.291339,-20.590551,-17.283464,-15.07874,-18.661417,-23.897638,-11.771653,-21.968504,-10.944881,-12.874016,-16.456694,-15.629921,-17.834646,-17.834646,-20.31496,-16.732283,-16.732283,-20.03937,-18.110237
159,82,-9.015748,-7.6377954,-9.015748,-14.251968,-10.393701,-4.6062994,-3.7795277,-5.7086616,-15.629921,-13.425197,-9.015748,-9.015748,-9.015748,-15.905512,-17.007874,-12.322835,-15.905512,-24.448818,-4.6062994,-18.937008,-15.07874,-16.181103,-13.149607,-15.905512,-19.48819,-16.181103,-23.346457,-15.905512,-15.905512,-23.622047,-14.803149
160,82,-9.015748,-3.7795277,-10.393701,-16.181103,-4.6062994,-5.7086616,-1.5748031,-8.740157,-8.464567,-8.464567,-13.700788,-13.700788,-13.700788,-6.2598424,-12.598425,-13.149607,-19.212599,-23.897638,-3.503937,-20.590551,-14.527559,-16.181103,-14.527559,-13.149607,-10.6692915,-15.07874,-24.17323,-21.417322,-21.417322,-21.417322,-16.456694
161,82,-10.944881,-3.2283463,-10.6692915,-17.834646,-13.9763775,-2.4015749,-2.1259842,-11.496063,-8.188976,-10.944881,-11.496063,-11.496063,-11.496063,-6.5354333,-19.763779,-14.251968,-18.110237,-22.795275,-2.1259842,-18.385826,-13.9763775,-15.07874,-13.700788,-10.944881,-10.6692915,-12.322835,-20.31496,-21.692913,-21.692913,-21.417322,-22.519686
